,,M_c,q,s1_z,s2_z,iota,d_L,t_c,psi,ra,dec,lambda_1,lambda_2,H_0,v_p,logL,logL_birth,nlive
labels,,$M_c$,$q$,$s_{1z}$,$s_{2z}$,$\iota$,$d_L$,$t_c$,$\psi$,$\alpha$,$\delta$,$\Lambda_1$,$\Lambda_2$,$H_0$,$v_p$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,,,,,,,,,,,,,
1999,2.5163236629845818e-307,0.8063169959602843,3.3236618449759625,0.2707525188193147,-0.7536892298399502,-22.807522670478686,86.34368188834395,1.7500421007638105,1.0908033105505213,2.5176346371058718,6.373642406757484,20628.83268345076,14069.512828642573,28.135193448284433,2041.0880455185552,-213.6591414431606,-297.60768069722286,1001
2000,2.849213801744278e-307,0.08222499548163704,4.959026739205165,0.11679923987332791,-0.5328709196304491,0.48949667060948227,36.12851831808241,-0.1322893049883971,2.2156122872388337,3.236001908354378,-1.2910487385035556,27692.173459452802,3035.5456939882797,66.68606269489639,-460.2520788808471,-213.53489731842348,-596.6693949121774,1000
2001,2.9517233611277866e-307,2.0727461170251904,0.16520564756656278,0.012411460013773044,-0.08637594933726479,-6.678373432098573,59.48194387817063,0.23399308749298078,0.5270468876652984,3.5041587011961997,3.531710947312202,13574.56832231762,31660.834169189013,34.119428163201896,515.4675901495054,-213.49955122561894,-596.6693949121774,999
2002,3.60102369730161e-307,0.9998266161653128,0.60540653322336,0.15833491876112524,0.16908720832027416,6.975280243184789,124.65607259138804,0.0561196956959946,2.1177824510271606,3.745051295534442,2.240576707282575,12442.04100508322,8902.24458605114,2.004236287109043,2149.6161359692555,-213.30072225020984,-297.60768069722286,998
2003,4.3541745409641965e-307,1.4764837137721996,0.5828243365774102,-0.0271230173658656,0.009419080401991374,2.1999794122750354,58.83446651068314,0.0727554400287545,2.2809454040714376,3.48252192356408,0.1345237845205037,363.1645309411513,4871.554307586766,75.19700448401264,-171.23049321751398,-213.1108053661044,,997
2004,6.001321482014538e-307,1.8084610264491008,0.7539679216666937,0.2864295200888303,-0.08574832049700556,8.613359956824574,75.2823585800155,0.4912401634795459,2.838504765711594,3.3613551635357384,-2.4199595041676925,11791.364233480566,2826.5929670571036,58.38754133581713,319.6624908120951,-212.78996072363114,-596.6693949121774,996
2005,7.343006734001882e-307,1.9836436266233886,0.2407458458254023,0.059764624880189715,0.05401106580185952,1.4653957421172936,19.50021237310012,-0.07170083119466648,1.471174081220763,3.5766827915034516,-0.4268983876381802,1932.7218279756423,223.32989624540255,274.222842195902,-1307.94536105991,-212.5881920200776,-596.6693949121774,995
2006,7.517717391057671e-307,0.6443168947995145,1.6834577457841875,-0.017929283614131656,-0.030895890809584662,-0.5612571810552791,40.68776036416606,0.13907721995994024,1.3384225449186609,3.2627928897439746,-5.181707970479626,1945.914862034641,8489.798494427581,104.20727523615902,407.330873729618,-212.56467786214935,-596.6693949121774,994
2007,9.199553055992617e-307,1.450605409785674,0.5871335176574687,0.03743010603937627,0.01586309395315237,1.1975335712591293,58.828602194700174,0.055064077364197106,0.7107000867904233,3.468414981880131,-0.8448164676731573,2299.2299112508917,4943.305136128973,28.830142862398663,885.7836380982621,-212.3627855136063,,993
2008,1.0602979996522243e-306,1.2782470213330241,10.532910643753212,-0.6581238136001513,0.5388536095541632,-5.386015416734986,41.383154369046416,-1.403441234052358,0.1931339640122784,2.6168115876335256,-21.48063986182355,10432.25905007668,21540.631291274265,107.43580816564524,-1613.8468631591534,-212.2208053222556,-297.60768069722286,992
2009,1.0928457388855919e-306,2.903346467857625,1.7991078243865173,-0.044097779930769895,0.10829541364448382,0.18064104668948427,99.11771394034788,0.3094893584083089,1.077026982003584,3.24133784942009,-12.148372481552823,3054.997437946253,27084.87029980773,38.12359732452034,256.65991573670004,-212.19057025889478,-297.60768069722286,991
2010,1.6943975414182286e-306,1.3739895888803848,4.55456166557643,0.010168330898852211,-0.3946750788663501,-12.282981398319338,81.55837316438787,-0.9155390909065844,1.9103808461312815,3.842322338934682,4.918294432624748,13617.178838776781,33858.17035421922,15.648076979342385,2311.280722611509,-211.75202807775707,-297.60768069722286,990
2011,2.4190838358196296e-306,1.3794998464744161,2.4197187070632533,0.08250298714485457,-0.49750377025487524,-0.8050169224603361,124.57911975108784,0.8212060740895736,0.6374038150105445,3.3218329766649384,25.32938501142406,18015.245318468416,9424.592492182273,24.8235933553649,1510.516311462047,-211.39596643436752,-297.60768069722286,989
2012,2.5089157732548062e-306,5.2788639694318205,2.689822465834962,0.39639997645650715,-0.4358514053553923,4.219794677128657,189.64782605257398,0.023031554162792595,2.8534837488933036,2.704294391124392,8.696663896996771,10705.727038358258,16194.155282049025,13.770510841333072,-607.3352750508969,-211.3595046256426,-297.60768069722286,988
2013,2.969207503377754e-306,0.09245462766267737,2.8861708202458223,0.06659037209315541,0.060217894684256326,5.102632621268882,69.76518583170404,0.15953364740221188,0.49435183887586803,3.317494775655097,-3.9387579464707407,3286.745617611721,10793.256058225825,4.314916505431086,1771.937195340929,-211.19106023928825,-596.6693949121774,987
2014,2.97353396908212e-306,1.8378434565910413,0.7581646243156811,-0.049453208889613354,0.03456430767498696,2.076793446052287,70.88412137591746,-0.09303619835806343,1.4252843075144372,3.4665220143328472,-1.369330560926842,3792.5599926423615,972.048450265951,42.29355126172169,-593.809194960952,-211.18960418857864,,986
2015,3.076057998257531e-306,1.5335859652106663,0.7031832724984849,0.1459280776550064,-0.368624027310508,9.692362050395682,94.67477673061545,-0.11124368638345146,0.8922102795425209,3.353527004799451,0.38576038971516935,4965.786273935743,22024.92496394608,4.42006061023224,2003.4756593755483,-211.15570641606095,-596.6693949121774,985
2016,3.9070114277269014e-306,1.2935765808934179,0.6668544716521804,0.005718864752122466,-0.02819957310826722,1.5932325456023848,29.700386124250475,-0.0405864747059034,2.4240405280869473,3.407285740223595,1.2678918293823291,4948.822090548561,3728.2698747072573,86.33278849673846,-440.8102066261415,-210.91658258161166,,984
2017,3.9452683039908785e-306,1.70351894160406,0.1412152566858626,-0.03965226613971957,-0.034912534835491726,1.4341164859675783,64.11641139867986,-0.053512188605053024,2.750693428190961,3.4418713933558736,-0.4063293899903604,3746.0910067885493,2027.4462022611403,43.48489054050901,-656.132391402703,-210.9068383594805,-297.60768069722286,983
2018,5.712288283115473e-306,0.04741556133251931,4.753858176180552,-0.162307021188488,0.7246930986256404,-5.511502020668875,100.77176038688343,0.6921623108145397,1.324283060951094,3.6315452751363644,-16.824854207356026,4309.484378762712,22629.373426494287,9.727273911121825,941.6876266699169,-210.53673562911985,-297.60768069722286,982
2019,9.116039157722903e-306,1.9784107282880323,2.68874157204261,0.47816718934255237,0.43853757714010855,11.026909833808954,118.06963174640825,-0.6085748222796605,0.4849264296689667,3.60435410731925,-7.101713822682955,42461.41648560148,25342.0009112472,48.48688727234069,-1210.075237484648,-210.06931991574854,-297.60768069722286,981
2020,1.2435629758330136e-305,1.5501259130377762,1.2177764676224878,0.10276004589722758,0.09296395989974293,-0.6800842111928324,64.05911051328063,0.20307610076848703,0.10615247557911194,3.350422408364993,-5.636105824271654,10633.819661232466,4352.90606445917,65.12928000794878,477.7343174879282,-209.75878960262855,-596.6693949121774,980
2021,1.3368705045311175e-305,2.106853569564117,0.4998371815485586,0.04216447992379335,-0.04660511577570179,2.097885303501295,46.180907722813494,0.07878629848745847,2.230619066351237,3.475800725971953,0.42111466242128165,4072.970208269574,3365.6733428748475,49.40529927602079,313.2369518808496,-209.68643879144344,,979
2022,1.511489783835659e-305,2.047246666245528,0.5822919960319498,-0.044743932340204795,-0.01492117930082857,2.2566447182349725,53.89763113285823,0.08750224659260925,1.1243493669622984,3.494927493064547,0.45747174420812553,4735.6862855127265,2456.2343899214457,61.661364557175176,-884.948797101198,-209.56367445336576,,978
2023,2.8350767336883887e-305,1.3577178040886986,1.3736196420459104,0.29604133758664586,-0.1298753877771798,-0.8962282081828497,80.81418959058556,0.506390098826927,1.6205424827414499,3.734416556362469,3.0336429579843642,10446.612494828692,13534.231595745376,10.223489285132949,2555.385501841295,-208.93470122625257,-596.6693949121774,977
2024,3.7028489800777605e-305,5.636647095344664,5.353347180788087,-0.46985246418904336,0.1735736900048113,15.010838657450435,288.35725307526343,-0.3779579048282323,2.5081659600425144,2.914717857868425,-5.912040003012982,15161.331737064316,41400.856115241346,15.240699319060012,347.2699726305241,-208.66766771165067,-297.60768069722286,976
2025,5.228422473956798e-305,1.038374664867919,0.10231953160858254,-0.014465863367247296,0.03253992198204281,-6.8031881757953006,48.05760131261893,0.3295934721897739,2.0740454072352303,2.945206651135601,3.240214280894964,10487.141255528242,10691.577798688384,22.465087861342887,1331.4860163124608,-208.32266062726396,-596.6693949121774,975
2026,5.253435676994344e-305,0.27498600657090466,0.5306832043040263,0.1509408358667477,0.09949089570996468,4.1307930287256,22.82356473761486,-0.4480151517642652,1.7275574625101089,3.190703346565406,1.8427048118418332,23576.17404697644,578.5718186166149,43.401243990761294,1207.7811281177005,-208.31788795238953,-596.6693949121774,974
2027,5.536332371557542e-305,0.4222586826015609,2.1903199249448218,-0.03956868707275993,0.14640972288196136,4.365476711016969,12.847259945733846,0.8291250879238878,1.9203520126106288,3.08930766810762,-5.5352301884048405,6198.416994669149,3454.2365831856937,297.00892641331865,-1351.133017032209,-208.26543797489472,-596.6693949121774,973
2028,5.776615274435416e-305,1.4974538181439383,0.605253354527215,-0.01616971493315407,0.039101393194724235,2.4581088131616387,37.95286973237906,0.0963203176296144,1.127036031016562,3.4841723164989085,0.586770351792994,4219.769462565635,1754.4906041556019,87.53534618771381,-820.917599932637,-208.22295231112287,,972
2029,6.122736736695243e-305,2.5469318491483883,1.327783030681511,0.16341699412136795,0.08337859286966418,-4.214482637498455,72.85048325229793,0.30031284728506846,2.998427005324089,2.903350344682931,-2.5819858757314074,542.8354526971112,4753.03894389814,75.87665091886845,-1510.8313914452056,-208.1647610538547,-596.6693949121774,971
2030,6.432569122220175e-305,1.9937277578257253,0.9460731762520033,0.014221385052905093,-0.01452532134920275,1.924691533005643,72.4814806245996,-0.07274128575414959,0.5600388415618369,3.483359730232524,-0.4369231722916874,7.666167956616249,1825.5153828135947,27.14943748261618,447.1260798033543,-208.11539621872834,-297.60768069722286,970
2031,8.191901247621242e-305,1.8215724732700194,4.337844372445883,0.18185154111656138,0.3526627242228371,-7.71236898126457,35.10770599245022,0.315240472983839,1.9997272462964242,3.385731356499725,4.514426033447638,24014.484726491148,15094.679036033576,89.61796747883439,-1029.8376725385604,-207.87362421613207,-297.60768069722286,969
2032,8.267784989247956e-305,0.605939481296641,0.6815445172678358,-0.12478137399862876,0.04523824284746227,1.512348029356953,18.032848479472335,0.43045444669751814,3.104093439390571,3.551204260656836,5.559279187401275,2703.4393605096666,4736.935800612882,163.23250898189795,1641.192898954048,-207.86440359331226,-596.6693949121774,968
2033,1.0511185917887815e-304,1.2217948021126503,0.7645970587563105,-0.019757968649197502,-0.04258928406833256,1.5860128073550324,28.06775890800579,-0.04204913030314126,2.6919753809538305,3.4792772523268294,0.2787531037190365,3639.950765079958,2873.8720330803326,49.832219998240944,579.1842480151827,-207.62433021400258,,967
2034,1.0583537159529955e-304,6.439468432122751,3.4297481740801805,-0.7622722607805472,0.1240110067263323,22.17942111507373,184.96279838365479,-0.8621491028833852,1.293555337857804,3.876108289224786,-6.137974184736687,17918.46561434323,25813.312329129356,26.968732487429932,-1869.1483667207197,-207.6174705339694,-297.60768069722286,966
2035,1.1368201503357245e-304,1.4922421750086783,0.6669251511340326,-0.009101804532345256,0.040559294411885105,1.4487766371744273,43.059267942304494,0.07018332689539505,2.9968072596231075,3.4161403927717022,1.0538573650409877,1159.694264277904,4880.971604565621,26.307777859853818,802.0479081431265,-207.54595011349616,,965
2036,1.1950086062278103e-304,4.264343637739551,3.8574195693299846,-0.05140522916497541,0.42560584799970247,32.039816189443435,369.01646974793124,-1.6571933577797517,0.5395676353019015,3.2423477592431467,-28.864967149533946,34616.924708612765,17829.502902077274,-0.04765448669968553,2392.208806792317,-207.49603174940688,-297.60768069722286,964
2037,1.6803152697336514e-304,0.5718581574817951,2.655510494049218,-0.5794003857755204,0.20598683716786478,3.578281897715604,110.49867266157287,0.35674500923359564,3.0016090520605663,2.7272905454924485,1.4903299080454686,58854.13898950133,33532.90021162079,6.569672269005732,1315.2667859575708,-207.15520370026383,-297.60768069722286,963
2038,1.7464398011838765e-304,1.3802551893414,0.4709866065232305,-0.04194863127935437,-0.015178925828260796,1.559505058799173,44.90626291327257,0.08803600918163972,2.7847374662661806,3.4107961504143485,-0.35958354529862707,345.5122854705039,3129.754981486156,32.43542826301665,685.354350418505,-207.11660582021798,-297.60768069722286,962
2039,2.0790845843785258e-304,2.82564179910639,1.912801305503126,-0.5885313311963519,-0.014217956076732496,-18.575783615344463,80.31916956805307,-0.9726961381367895,0.0709600813058513,3.290352335719027,29.30627857341062,16546.421661040957,25612.87857735244,8.577898162035714,1825.9122483740912,-206.9422574434536,-297.60768069722286,961
2040,2.5455675797041175e-304,1.879082627761018,0.361592304577127,0.012052824690007388,-0.0344503208297575,1.9432041095074435,70.16177529343489,0.0040724451613989715,2.28989553296783,3.400522556753172,-1.1916677418312673,2656.3907898571506,3520.2163892202466,33.66266283402301,49.00793470367353,-206.7398314939255,,960
2041,2.657363812703015e-304,0.18062281553723472,3.0452221453291117,-0.3234488603944693,0.5328090591845508,3.5465751428380696,33.08405592856147,1.2653894983891818,1.8476563512491333,2.7419712447672415,-10.090123405867153,13903.435671778752,5515.681364992963,24.982470924945492,3006.954964837374,-206.69685055310376,-297.60768069722286,959
2042,2.9983040070518882e-304,2.1493813069275474,4.1754860160517095,-0.39354920103522567,-0.7306492064326644,14.388547183602562,93.13171175838742,0.07612093856146514,0.5166325344586411,4.092117322400778,-1.9808059699480707,17213.819188959307,13426.847467968404,10.961625439340228,2911.4039424736598,-206.57613833880305,-297.60768069722286,958
2043,3.0584243704895467e-304,0.09335016386064712,0.4790492501859036,0.054181542190059856,-0.06140948540917638,5.991314827747888,159.49706861872752,-0.11148809884006433,2.2046879731728897,3.3468579069945386,-0.7835486949667185,3028.96850119434,12988.959214149041,5.691778928782726,3008.1940478090755,-206.5562852648816,-596.6693949121774,957
2044,4.262633361751999e-304,2.0066798214675927,0.6944297955982394,0.2078758187642994,-0.0639529041189813,4.8335827895146375,17.272911862973583,0.9209458583809824,2.1343702181894226,3.2692885640675855,0.8213928616818527,1742.9924384212575,4861.688047542907,172.99839829341485,365.0915707603918,-206.22429800729395,-297.60768069722286,956
2045,5.138134066279174e-304,1.8410968101043255,1.4339072424083017,0.014494007334711395,0.5957348053883965,8.136984728503936,65.29852548298787,0.5683261261955835,2.1311199592735326,3.116859069638749,-3.5217486682773846,5031.173098271915,21896.917677663336,78.08699246679257,-1946.2543229377052,-206.0374951451947,-596.6693949121774,955
2046,5.672116838817474e-304,5.846689702196755,5.498707878352839,-0.15673221114312302,-0.3164862420963538,13.100143540465,114.89152150986824,-2.1872914475908463,2.798310672969282,3.1251295875610423,13.660651047575694,29997.051206529795,8277.4800818471,41.98413379402916,-2116.0927299640916,-205.9386227483837,-297.60768069722286,954
2047,5.701434854810594e-304,1.4667732284011448,2.643313623061665,0.09738704773383487,0.3207799495610762,-0.06383044202793403,181.66528989906752,-0.2073910586567226,1.3722179683170586,3.4699683545183824,4.9805887770304205,9417.011615991656,10616.790901609642,1.0687518111696672,2210.6602382393057,-205.93346726455252,-596.6693949121774,953
2048,5.7155695250339244e-304,1.3383200270383822,0.2695405262589736,0.01741264151483439,-0.003266595629209411,2.5107313010362637,64.42804344887296,0.005327659673869473,0.3628551643003458,3.4689684565075036,-1.129065070782882,2828.289698437654,4663.869216404276,45.03973595534119,626.3494796445905,-205.93099118992296,,952
2049,6.7173865772641524e-304,0.4083607718932227,2.8880921089718283,-0.17252051492376025,0.3719254806984542,1.476638054299547,31.812851789875104,0.08643628273391889,0.865231225772899,3.740204433216366,-4.310132175691104,4131.6635529605455,9790.035860726202,95.19856474264773,-867.1892920940337,-205.76948595992866,-596.6693949121774,951
2050,7.111042129381568e-304,1.0627336955322364,0.06763020101725523,-0.16663658611036877,-0.09580420935402181,5.947486262711301,62.14642952209436,-0.016199534437177938,2.2011102979958057,3.385529554803372,-11.548830976079717,17143.689150834354,12040.44237541941,0.06130387148545058,3139.640861716901,-205.7125363312081,-596.6693949121774,950
2051,7.386589588173244e-304,0.7628384986009329,1.8732297204807462,0.12963324662999362,0.1262309332809917,-2.1413059745270497,26.532256280985223,0.6366957453499977,0.14401054725372953,3.3925788202422313,3.2925903607046756,1098.1556745391572,12202.506772674185,186.0955477028962,-1662.062945168625,-205.67451899828632,-596.6693949121774,949
2052,7.527326889779336e-304,2.080488594243399,0.9800988666040922,-0.02821595464479252,0.018535079463132778,1.8826377371214997,32.22497243621733,0.04456617129255003,0.20806058500798427,3.407069709228027,0.8583371709466174,3114.757341973571,1223.035947215666,79.32124678278245,-480.67033534214727,-205.65564515255977,,948
2053,9.180048500359708e-304,1.976645369237168,0.9641936421738544,-0.019049507966485413,0.039060283766392034,1.2272915064748355,53.19186355311548,0.004425181934830963,1.056407389701163,3.4119527040210746,-0.3420330419669124,2465.228213406145,352.75367722602533,53.93784173502319,257.16507563845016,-205.45715264874673,,947
2054,1.1739374116702446e-303,4.844716097365368,4.849539229890706,-0.23088423430994395,0.07787593395370132,11.168174393542733,109.10041776259803,-0.7534732398567376,1.0520737031653997,3.2061027504066324,7.429038230735387,21393.049679881755,17147.98898013787,38.465647328694565,-1828.4240654414139,-205.2112366356855,-297.60768069722286,946
2055,1.2952086870094264e-303,2.045222544896319,0.49599593443485823,0.046532894942756295,0.030228823330313292,0.9066998287747586,62.66262118145261,0.05777886657686335,3.029601011013607,3.396580748759655,0.19355335698721424,453.9398973856279,3403.6803538751283,32.75236616263231,393.74073920126625,-205.11292821319634,,945
2056,1.4366571876153436e-303,3.6452163350290956,1.5147142293872038,-0.06720675452555852,0.024506667707272632,-0.900754148795868,70.80402694571897,-0.1008063762178519,1.8470437203827537,3.6152623576464027,-2.4641867674949554,12724.466655632488,14647.529707818527,11.050174406474959,1436.0466186433132,-205.00928102615637,-596.6693949121774,944
2057,1.6953178394867436e-303,3.0000122074559865,7.48906991526208,1.1324877629554797,0.5782783539224354,1.0516303143186774,253.66412719983146,0.5432235447657562,0.8643096449622314,3.228685094691478,21.41513042440769,30746.75460946609,13003.388385006512,7.31047349076378,2419.7367313882546,-204.84372980445974,-297.60768069722286,943
2058,2.101586846065186e-303,1.284092666324046,0.755945591302264,-0.04310339199069864,0.005956293043092531,1.8442567288994347,56.59124048382414,0.008009568681420512,0.8403896868920963,3.47889107383893,0.11037079114588014,2286.05267135072,4247.026773119946,50.927199583919446,-636.0323428557631,-204.6289073432747,,942
2059,2.5561251290730526e-303,0.4695177183658325,5.4766055664120605,0.36202950082990887,-0.7317968324704966,7.602176623792292,144.78791839371218,-0.8229665989838169,2.9169557815927774,3.4938563319339924,17.44406440064775,6881.765802387121,11482.495007841982,42.970321498713886,-2544.6535950786156,-204.4331075532811,-297.60768069722286,941
2060,2.5957778676103507e-303,3.573280921149734,5.49238488386591,0.16852465708645153,-0.6171671281148556,11.991731515442162,435.764910903675,0.12847667964412005,1.0785506271023213,3.2355364094813845,-30.74462475499674,6216.169023265909,8217.802979190381,14.218667385257291,-2567.510331827269,-204.41771381563012,-297.60768069722286,940
2061,3.020872670389968e-303,2.828240644472075,2.8175192747697286,0.13991437090744166,-0.0206667032880855,2.0977908788688984,72.5584571129945,-0.0036997572621041445,2.8838961377306838,3.4137695315649035,0.08302133131990509,1710.7312732291907,7336.649312383108,11.671315583898188,2188.3680683243715,-204.26605429028473,-596.6693949121774,939
2062,3.395511771184989e-303,2.323230370019793,0.37575722980016524,-0.3916675116013024,-0.7720581148851071,-1.5019828833600561,48.102888691957226,-0.6530380493664902,0.17040483835771614,2.7240572556604463,6.531421125742895,23907.103799617165,43385.59712726019,110.87741123923969,-1055.0165147277035,-204.14914555136755,-297.60768069722286,938
2063,5.37660850118592e-303,5.759745815311439,4.187466425486854,-0.821181920915936,-0.49389384753648974,5.286056809257343,407.3939633427649,0.16823544340214458,2.832248050658808,4.144820633155005,-17.418315455345116,24350.200138837605,39893.667465967825,5.5617466112007605,2144.3815980229224,-203.68954225835455,-297.60768069722286,937
2064,5.479712954029206e-303,0.45338053101110254,5.694937463517987,-0.0009334732523800372,-0.3416759436106892,4.254794479284615,26.07162843402481,0.164598339334459,2.271130183116745,2.436150135232908,-4.368873056194309,39086.58893540505,25022.71934413431,189.76238209371394,-378.3161864982329,-203.67054732469816,-297.60768069722286,936
2065,5.506967280487718e-303,0.9768390201775192,1.9805000312635768,-0.26959370092281265,0.39215751767422535,-0.11960736746213033,157.10745745594252,0.2154208860170124,2.1795628619490275,4.525866867331689,3.9832822412159317,15111.646314878752,1207.0931278939643,16.445048848189813,-579.1548892099422,-203.66558597481236,-297.60768069722286,935
2066,6.34228789259879e-303,3.3884183507576506,0.01894599323412005,0.04699808361416139,-0.009095242910436726,2.485994531147668,15.188974280557929,0.04749573608348791,1.127585197631042,3.526553851036222,2.3190120624287935,2179.5285153447026,8081.151510388645,262.6309652636349,-1695.5645287631744,-203.5243604739416,-596.6693949121774,934
2067,7.958982417387353e-303,1.1856978639011613,0.2913987804573969,0.03208672272651428,0.043978209730259774,1.801222919177805,53.66081680640653,-0.017166208263624944,2.5438885006785767,3.4376645605601155,1.5680492407989184,4913.042099808083,3703.8660453304606,26.1580097023056,629.0908309974591,-203.2972988889618,,933
2068,8.250327170405847e-303,1.9190331944704688,0.17978979611741486,0.03201872541818444,0.0200915753029927,0.9981226221930122,72.28549466079326,-0.08974344214478053,1.2950177037445583,3.496163108643838,1.0140477614908374,66.2043513947319,4055.182075168443,65.02642010371072,-6.8363014459080205,-203.2613471870554,,932
2069,8.611145455735767e-303,0.2950199515191015,10.137667363497476,-0.47480432385778243,-0.04451140002663199,-8.455420162029153,200.60677514186708,-1.1222134476001708,0.5811918047165431,3.892719406185655,5.407627671883805,24407.76953064309,28583.341360744504,1.3683406895543853,1859.4640192598924,-203.21854269621144,-297.60768069722286,931
2070,9.474010291067917e-303,0.5691139159453242,6.454142422056956,-0.4509369655631593,0.09090392950657555,19.15245277398393,186.60257991391617,0.4944876549140664,1.4292616356300962,3.1803852947468325,-4.690780283411483,8692.858079392998,11899.87931530908,25.33046943120979,16.007529456154032,-203.1230477528905,-297.60768069722286,930
2071,9.782105048054271e-303,1.879732435736762,0.35102726547116037,-0.045702647166176585,0.04645865548342619,0.8318213452794635,37.42316213063505,0.04931989438884701,0.9427658792203553,3.4246337467232992,1.1430034191647236,4860.668313380259,4337.619306827062,123.44859846845894,-855.5625330363879,-203.09104534266143,,929
2072,1.296113907466708e-302,1.9112128083535538,0.13978209973962652,-0.005535683745393281,-0.011994133382258874,1.2562562223108722,48.14746604903624,0.042963187359704724,2.695093036567438,3.4677578351010117,-0.530720054092434,641.6460714068561,317.474255799588,68.09998671068386,40.97091747198647,-202.80964446500894,,928
2073,1.3023993404587018e-302,0.9896229948874724,1.0295549580152885,-0.2319458472280545,-0.03969093536584789,3.8600270878065728,40.45083669454788,0.6750917964424201,2.9837019652471715,2.9546239642811303,-7.00954138995699,7172.234448111573,24602.841934890497,103.87465072952459,-653.3758558896695,-202.80480674077918,-297.60768069722286,927
2074,1.4405727772814108e-302,3.5413335224318487,1.406278049530263,0.0004532370694125768,-0.044274781100529084,-0.25795177052974133,141.4500877632206,0.15200916991568356,2.9395765928155906,3.6756234974185906,1.0565153789908843,2859.7315276851655,811.2651294405704,7.0125090103909695,2744.391636728032,-202.70397415413805,-596.6693949121774,926
2075,1.674883924459354e-302,0.9541506742374666,0.7565810006777853,-0.5516706367343444,-0.19276012224440758,0.0811514898496255,69.44094886590074,1.4186057269361811,1.1570834274228512,2.7532128363926685,1.676394535154205,10998.477440931027,10500.155362720028,11.2676165961969,1745.007114396248,-202.55327108659503,-297.60768069722286,925
2076,1.8243086893680702e-302,1.4427705455864248,0.7700056828248042,-0.018765074756930702,0.03868561371231931,0.6412813038251693,65.47237337602344,0.07077111022597568,0.6422570994246298,3.476797761116334,0.3288051212797716,305.35499940466116,900.3653711485072,51.414882753538166,-838.4746714517584,-202.46781383571542,,924
2077,1.9024304164219025e-302,4.05295257789967,3.5339273905922273,-0.1559415595402405,0.19946369547783074,-1.7074901494086976,67.30754217847984,0.08929936234999741,3.020885297784136,3.078701362471363,9.52104639874906,2706.082717310185,4895.794490757189,17.419464705762167,1035.232887085532,-202.42588271536698,-297.60768069722286,923
2078,1.9519125074416965e-302,1.1982230969016245,1.7701250139198235,0.040592940431732054,-0.19190696998204715,-2.3258815994222184,109.03536182514455,-2.2528947695359127,1.3542675366127286,3.5120811605236133,-3.6748197893391694,14827.542694320202,10350.012557692662,11.14544448092864,898.2037889607233,-202.40020528566163,-297.60768069722286,922
2079,3.0026018945763776e-302,0.03278186866171814,4.239713577388242,-0.3299386506466851,-0.01674006096858556,7.8429640006319685,12.114112543981484,-0.47383024240798327,2.062044549820434,3.2592519436015532,8.686038347609244,10193.929900583957,4296.271001543732,156.2528832157173,47.93330220228658,-201.96953573966616,-596.6693949121774,921
2080,3.6949175359709657e-302,2.145727547607823,4.637781250916919,0.16593376461134798,-0.15888160528526632,5.332742484676923,21.395445776582104,0.27125891194688034,0.35473543352772896,3.710620509338631,-5.447554165719942,4788.341648748555,25944.836580746494,148.8671434242132,12.392880034351343,-201.76205671422412,-297.60768069722286,920
2081,3.7008237377924e-302,1.5954023837642906,3.884423014509236,0.3764457244378875,0.26828998857616576,0.2410856407180001,142.4722259444854,0.5856259047632095,0.6313860717026064,3.487348612469077,-5.057077995107125,12848.178434987658,6893.058448415699,0.23058763237859914,2396.2259719566237,-201.76045952393352,-596.6693949121774,919
2082,4.017235705204159e-302,3.5852665801108627,0.16115733877011038,-0.0942515349596219,0.6425967097443188,13.684707215731747,135.04406078527876,-0.6935120717329379,0.23665972774795527,2.715458972523952,-12.269135848250237,22368.142196989393,13162.065691946369,44.33718984525114,-2506.8858195707844,-201.67842092006074,-297.60768069722286,918
2083,4.3940283039212676e-302,2.635931618210538,1.8837588775641008,0.015758441231888416,0.1694898210374296,9.92618679213387,274.77145479519567,1.303912240496577,0.927789281580679,3.7122693365967594,9.791330183768377,54139.765958868404,25840.211154164186,22.430076264490637,-2000.301553836428,-201.58876853520565,-297.60768069722286,917
2084,4.830826697542816e-302,0.05846519739906239,3.813425802047529,-0.22966921031194185,0.04020914720780825,2.0039736612658565,251.14056046460774,1.430214349475211,0.21184678570947882,2.9963175925851524,9.402615638066496,8282.968580803366,23396.83693861817,22.827527388648285,-1203.3176068566518,-201.4939973387105,-297.60768069722286,916
2085,5.813857338603571e-302,1.2385208246379023,0.4543571201768042,0.047446396327715065,0.03864094095395908,2.179215470696651,69.33353126467,-0.008272601723249368,1.651743723622385,3.4362153321325524,0.30826319176601336,4903.544384338089,2344.595576691567,52.923480414570435,921.3739811475516,-201.30877068636883,,915
2086,6.332969579556711e-302,1.6672288691280195,0.3265936394677996,-0.045349394181974347,-0.02848443568432211,1.7202303761935853,42.87879687256682,0.06140025883757558,2.2629084249050475,3.4423085834019966,0.0012341655088755619,2737.20317756994,3658.481486651365,85.45124972025542,132.93871415721173,-201.2232456965986,,914
2087,1.0371310266816617e-301,1.0259429061565029,5.786671145863734,0.01068259116663382,0.08577635998277369,-0.45926271455286205,43.83505388689833,-0.2482873955916193,1.433595360435365,3.1245601173850264,-5.241262626108904,9538.752497304968,35511.381762155484,115.46259317631542,-745.1129908025681,-200.729971584711,-596.6693949121774,913
